Date,Temperature,Fan,Fan(Units),Refrigerator,Fridge(Units),AirConditioner,AC(Units),Bulb,Bulb(Units),Television,TV(Units),Monitor,Monitor(Units),MotorPump,Motor(Units),Month,Units,Extra,TariffRate,ElectricityBill
2018-06-11,29.4,6.45,0.484,9.49,1.424,0.76,0.912,4.89,0.073,1.99,0.199,3.24,0.259,0.27,0.2,6,3.551,0.0,7.14,25.35
2018-06-12,27.7,4.73,0.355,8.3,1.246,1.35,1.621,3.98,0.06,1.96,0.196,4.78,0.382,0.36,0.27,6,4.13,0.0,7.14,29.49
2018-06-13,26.6,3.39,0.254,10.71,1.607,1.07,1.279,3.07,0.046,2.76,0.276,5.39,0.431,0.32,0.241,6,4.134,0.0,7.14,29.52
2018-06-14,23.9,5.4,0.405,11.47,1.72,1.21,1.45,7.35,0.11,2.39,0.239,5.04,0.403,0.31,0.234,6,4.563,0.0,7.14,32.58
2018-06-15,32.4,8.52,0.639,8.63,1.295,1.94,2.329,5.49,0.082,1.06,0.106,5.48,0.438,0.24,0.179,6,5.068,0.0,7.14,36.19
2018-06-16,25.8,3.34,0.251,10.97,1.646,0.66,0.793,5.27,0.079,4.5,0.45,1.51,0.121,0.17,0.129,6,3.467,0.0,7.14,24.75
2018-06-17,26.1,3.15,0.236,10.47,1.57,1.48,1.777,4.53,0.068,2.78,0.278,1.63,0.131,0.29,0.221,6,4.281,0.0,7.14,30.57
2018-06-18,29.1,8.68,0.651,8.43,1.264,1.26,1.513,4.17,0.062,2.93,0.293,4.03,0.322,0.39,0.292,6,4.398,0.0,7.14,31.4
2018-06-19,26.5,5.73,0.43,8.41,1.262,1.44,1.725,4.75,0.071,1.14,0.114,3.9,0.312,0.33,0.25,6,4.163,0.0,7.14,29.72
2018-06-20,26.7,2.27,0.17,10.33,1.549,0.85,1.015,4.48,0.067,1.09,0.109,5.61,0.449,0.39,0.295,6,3.656,0.0,7.14,26.1
2018-06-21,26.7,5.88,0.441,11.0,1.65,0.63,0.756,5.03,0.075,1.05,0.105,3.07,0.245,0.24,0.183,6,3.456,0.0,7.14,24.68
2018-06-22,29.3,6.93,0.52,11.08,1.662,1.18,1.42,3.78,0.057,1.55,0.155,5.99,0.479,0.33,0.246,6,4.539,0.0,7.14,32.41
2018-06-23,28.1,6.71,0.503,8.65,1.298,1.29,1.554,4.77,0.072,2.66,0.266,1.08,0.087,0.4,0.303,6,4.083,0.0,7.14,29.15
2018-06-24,27.7,4.62,0.346,9.09,1.364,1.45,1.741,2.6,0.039,3.3,0.33,1.94,0.155,0.27,0.2,6,4.176,0.0,7.14,29.82
2018-06-25,29.6,7.83,0.587,9.59,1.439,0.77,0.929,5.94,0.089,1.82,0.182,5.68,0.455,0.27,0.202,6,3.882,0.0,7.14,27.72
2018-06-26,29.0,5.28,0.396,8.12,1.219,1.15,1.382,3.47,0.052,2.73,0.273,4.42,0.354,0.49,0.368,6,4.043,0.0,7.14,28.87
2018-06-27,21.9,2.74,0.206,11.47,1.721,1.28,1.532,7.08,0.106,2.69,0.269,5.28,0.423,0.31,0.236,6,4.492,0.0,7.14,32.07
2018-06-28,27.7,2.52,0.189,8.13,1.22,1.42,1.705,4.47,0.067,2.59,0.259,4.44,0.356,0.2,0.148,6,3.944,0.0,7.14,28.16
2018-06-29,34.3,4.75,0.356,10.74,1.611,1.72,2.058,2.8,0.042,1.98,0.198,3.19,0.255,0.37,0.281,6,4.803,0.0,7.14,34.29
2018-06-30,28.2,5.61,0.421,11.19,1.679,0.81,0.972,3.82,0.057,2.03,0.203,1.07,0.086,0.32,0.238,6,3.657,0.0,7.14,26.11
2018-07-01,26.7,3.92,0.294,10.4,1.56,0.79,0.95,4.78,0.072,4.58,0.458,1.78,0.142,0.18,0.134,7,3.61,0.0,6.58,23.75
2018-07-02,24.3,3.92,0.294,8.42,1.263,0.74,0.89,5.95,0.089,1.28,0.128,4.5,0.36,0.31,0.234,7,3.259,0.0,6.58,21.44
2018-07-03,23.9,4.81,0.361,10.24,1.536,0.51,0.612,5.31,0.08,2.04,0.204,3.26,0.261,0.25,0.188,7,3.24,0.0,6.58,21.32
2018-07-04,26.6,2.13,0.16,8.31,1.247,0.9,1.076,2.53,0.038,2.14,0.214,5.07,0.405,0.35,0.266,7,3.406,0.0,6.58,22.41
2018-07-05,25.7,2.8,0.21,8.67,1.3,0.6,0.725,4.55,0.068,2.41,0.241,3.09,0.248,0.39,0.289,7,3.082,0.0,6.58,20.28
2018-07-06,26.5,2.21,0.166,10.17,1.525,1.21,1.451,5.48,0.082,2.43,0.243,5.41,0.432,0.25,0.186,7,4.085,0.0,6.58,26.88
2018-07-07,27.1,5.26,0.394,8.32,1.248,1.39,1.674,4.19,0.063,4.45,0.445,1.45,0.116,0.32,0.239,7,4.179,0.0,6.58,27.5
2018-07-08,30.5,7.16,0.537,10.93,1.639,1.54,1.849,2.24,0.034,2.74,0.274,1.16,0.093,0.46,0.346,7,4.771,0.0,6.58,31.39
2018-07-09,26.1,2.88,0.216,11.9,1.786,0.84,1.004,2.73,0.041,2.58,0.258,4.98,0.398,0.28,0.213,7,3.916,0.0,6.58,25.77
2018-07-10,31.4,7.33,0.55,10.88,1.632,1.61,1.937,5.99,0.09,2.95,0.295,4.95,0.396,0.26,0.195,7,5.094,0.0,6.58,33.52
2018-07-11,28.9,8.08,0.606,8.29,1.243,0.53,0.637,3.03,0.045,1.93,0.193,5.6,0.448,0.42,0.314,7,3.486,0.0,6.58,22.94
2018-07-12,27.2,4.97,0.373,9.7,1.455,0.85,1.015,3.48,0.052,2.98,0.298,3.12,0.25,0.37,0.277,7,3.72,0.0,6.58,24.48
2018-07-13,26.8,4.31,0.324,9.75,1.463,1.23,1.47,3.95,0.059,2.75,0.275,5.7,0.456,0.27,0.2,7,4.247,0.0,6.58,27.95
2018-07-14,24.0,3.11,0.233,10.37,1.555,1.41,1.695,2.84,0.043,3.87,0.387,1.63,0.131,0.34,0.254,7,4.297,0.0,6.58,28.27
2018-07-15,23.3,2.53,0.189,10.86,1.629,1.41,1.691,4.72,0.071,2.71,0.271,1.97,0.158,0.21,0.159,7,4.168,0.0,6.58,27.43
2018-07-16,26.5,5.42,0.406,9.97,1.495,0.75,0.897,5.48,0.082,1.89,0.189,4.54,0.364,0.25,0.189,7,3.623,0.0,6.58,23.84
2018-07-17,26.2,4.37,0.328,8.65,1.298,0.89,1.069,5.88,0.088,1.52,0.152,4.97,0.398,0.24,0.184,7,3.516,0.0,6.58,23.14
2018-07-18,27.2,5.09,0.382,8.52,1.279,1.47,1.764,3.82,0.057,1.47,0.147,3.22,0.258,0.21,0.157,7,4.043,0.0,6.58,26.6
2018-07-19,27.5,4.08,0.306,9.35,1.402,1.33,1.595,3.72,0.056,1.5,0.15,4.85,0.388,0.33,0.249,7,4.146,0.0,6.58,27.28
2018-07-20,25.7,2.67,0.2,8.67,1.301,0.54,0.644,4.95,0.074,2.33,0.233,4.42,0.354,0.36,0.273,7,3.079,0.0,6.58,20.26
2018-07-21,29.2,8.83,0.663,10.34,1.551,1.37,1.642,2.82,0.042,2.34,0.234,1.27,0.102,0.22,0.163,7,4.396,0.0,6.58,28.93
2018-07-22,24.5,4.12,0.309,11.75,1.762,0.54,0.647,2.49,0.037,3.36,0.336,1.93,0.155,0.24,0.182,7,3.428,0.0,6.58,22.56
2018-07-23,29.5,7.04,0.528,8.17,1.225,0.65,0.778,5.95,0.089,2.93,0.293,3.01,0.241,0.49,0.364,7,3.519,0.0,6.58,23.16
2018-07-24,27.9,4.56,0.342,11.47,1.721,0.95,1.146,4.06,0.061,1.98,0.198,5.0,0.4,0.2,0.152,7,4.019,0.0,6.58,26.45
2018-07-25,25.7,2.12,0.159,9.23,1.385,1.2,1.446,2.81,0.042,2.35,0.235,5.91,0.473,0.19,0.144,7,3.883,0.0,6.58,25.55
2018-07-26,29.3,8.04,0.603,9.78,1.466,1.37,1.642,2.71,0.041,2.39,0.239,5.51,0.441,0.48,0.363,7,4.794,0.0,6.58,31.54
2018-07-27,27.8,4.73,0.355,9.99,1.498,1.12,1.341,5.48,0.082,2.14,0.214,3.09,0.247,0.38,0.288,7,4.026,0.0,6.58,26.49
2018-07-28,26.6,4.76,0.357,10.71,1.606,0.72,0.859,4.64,0.07,3.18,0.318,1.65,0.132,0.19,0.146,7,3.487,0.0,6.58,22.94
2018-07-29,24.0,4.63,0.347,12.0,1.8,0.55,0.658,5.91,0.089,3.22,0.322,1.87,0.15,0.35,0.262,7,3.628,0.0,6.58,23.87
2018-07-30,26.5,4.27,0.32,10.95,1.643,1.38,1.654,3.62,0.054,1.65,0.165,5.0,0.4,0.36,0.267,7,4.504,0.0,6.58,29.64
2018-07-31,26.8,5.05,0.379,11.19,1.679,0.94,1.123,5.27,0.079,1.24,0.124,4.63,0.371,0.17,0.128,7,3.882,0.0,6.58,25.54
2018-08-01,25.6,3.3,0.247,9.47,1.42,0.9,1.075,4.78,0.072,1.78,0.178,4.35,0.348,0.22,0.168,8,3.508,0.0,7.13,25.01
2018-08-02,25.3,3.49,0.262,8.91,1.336,0.57,0.688,4.41,0.066,2.34,0.234,4.86,0.389,0.28,0.207,8,3.182,0.0,7.13,22.69
2018-08-03,27.0,3.52,0.264,11.45,1.718,1.02,1.223,3.92,0.059,1.05,0.105,4.02,0.322,0.26,0.193,8,3.884,0.0,7.13,27.69
2018-08-04,32.3,6.39,0.479,10.32,1.548,1.77,2.12,4.43,0.066,4.29,0.429,1.81,0.145,0.42,0.312,8,5.1,0.0,7.13,36.36
2018-08-05,32.3,9.73,0.73,8.07,1.211,1.6,1.917,2.03,0.03,3.94,0.394,1.9,0.152,0.27,0.205,8,4.64,0.0,7.13,33.08
2018-08-06,28.1,9.56,0.717,8.24,1.236,1.43,1.721,3.41,0.051,1.2,0.12,4.46,0.357,0.28,0.208,8,4.41,0.0,7.13,31.44
2018-08-07,24.8,3.14,0.235,9.23,1.384,1.3,1.564,4.16,0.062,1.62,0.162,4.83,0.386,0.33,0.251,8,4.046,0.0,7.13,28.85
2018-08-08,25.2,3.09,0.232,9.65,1.448,0.62,0.746,2.72,0.041,2.36,0.236,3.54,0.284,0.29,0.218,8,3.205,0.0,7.13,22.85
2018-08-09,28.3,8.25,0.619,8.43,1.264,1.07,1.281,3.03,0.045,2.93,0.293,4.45,0.356,0.44,0.331,8,4.189,0.0,7.13,29.87
2018-08-10,24.6,4.2,0.315,8.17,1.226,1.13,1.36,5.81,0.087,2.2,0.22,5.46,0.437,0.37,0.28,8,3.925,0.0,7.13,27.99
2018-08-11,26.9,2.91,0.218,8.85,1.327,1.11,1.333,3.64,0.055,4.52,0.452,1.9,0.152,0.25,0.188,8,3.726,0.0,7.13,26.57
2018-08-12,27.9,2.95,0.221,11.12,1.668,0.77,0.93,5.29,0.079,3.27,0.327,1.67,0.133,0.19,0.144,8,3.503,0.0,7.13,24.98
2018-08-13,25.5,4.5,0.337,9.81,1.471,1.09,1.304,2.67,0.04,2.47,0.247,5.59,0.447,0.22,0.165,8,4.012,0.0,7.13,28.61
2018-08-14,29.2,4.57,0.343,8.09,1.214,1.14,1.37,4.43,0.066,2.09,0.209,3.7,0.296,0.32,0.238,8,3.737,0.0,7.13,26.64
2018-08-15,29.4,7.57,0.568,9.99,1.498,1.49,1.785,2.55,0.038,2.39,0.239,4.21,0.337,0.33,0.246,8,4.712,0.0,7.13,33.6
2018-08-16,27.0,4.87,0.365,10.77,1.615,1.49,1.79,2.51,0.038,1.21,0.121,5.17,0.414,0.3,0.227,8,4.57,0.0,7.13,32.58
2018-08-17,26.7,3.1,0.232,8.32,1.248,0.59,0.703,5.58,0.084,1.38,0.138,3.97,0.318,0.22,0.167,8,2.889,0.0,7.13,20.6
2018-08-18,24.2,3.42,0.256,8.28,1.242,1.02,1.223,2.27,0.034,4.4,0.44,1.23,0.099,0.29,0.221,8,3.515,0.0,7.13,25.06
2018-08-19,25.4,5.52,0.414,10.6,1.591,1.03,1.24,3.3,0.049,3.0,0.3,1.67,0.134,0.4,0.299,8,4.026,0.0,7.13,28.71
2018-08-20,25.0,4.65,0.349,10.23,1.535,1.23,1.477,3.86,0.058,1.12,0.112,4.69,0.375,0.39,0.293,8,4.198,0.0,7.13,29.93
2018-08-21,26.2,2.7,0.203,10.76,1.614,0.7,0.841,4.14,0.062,1.19,0.119,4.35,0.348,0.34,0.258,8,3.445,0.0,7.13,24.56
2018-08-22,25.2,3.39,0.254,10.66,1.599,1.3,1.555,5.71,0.086,1.47,0.147,4.2,0.336,0.21,0.154,8,4.13,0.0,7.13,29.45
2018-08-23,31.5,9.95,0.747,11.71,1.756,1.77,2.124,5.37,0.081,2.04,0.204,4.87,0.39,0.23,0.17,8,5.471,0.0,7.13,39.01
2018-08-24,28.2,8.53,0.64,8.51,1.277,1.33,1.591,5.13,0.077,2.42,0.242,3.11,0.249,0.29,0.218,8,4.293,0.0,7.13,30.61
2018-08-25,30.3,5.58,0.418,9.44,1.416,1.54,1.853,5.75,0.086,3.66,0.366,1.31,0.104,0.32,0.239,8,4.483,0.0,7.13,31.96
2018-08-26,30.1,6.68,0.501,10.4,1.56,1.76,2.109,5.68,0.085,3.49,0.349,1.99,0.159,0.46,0.342,8,5.106,0.0,7.13,36.41
2018-08-27,28.2,5.25,0.394,11.72,1.758,0.62,0.74,5.27,0.079,1.76,0.176,5.63,0.451,0.46,0.345,8,3.943,0.0,7.13,28.11
2018-08-28,25.6,5.22,0.392,11.16,1.674,0.8,0.966,2.32,0.035,1.81,0.181,3.52,0.282,0.33,0.247,8,3.776,0.0,7.13,26.92
2018-08-29,28.9,6.08,0.456,11.9,1.785,1.14,1.369,5.29,0.079,1.27,0.127,5.59,0.447,0.48,0.358,8,4.621,0.0,7.13,32.95
2018-08-30,26.3,3.95,0.296,10.43,1.564,1.26,1.518,2.7,0.04,2.01,0.201,4.2,0.336,0.2,0.153,8,4.107,0.0,7.13,29.28
2018-08-31,27.2,3.47,0.26,8.27,1.241,0.53,0.631,2.54,0.038,2.93,0.293,4.65,0.372,0.39,0.294,8,3.129,0.0,7.13,22.31
2018-09-01,25.0,3.73,0.28,9.25,1.387,1.01,1.207,3.76,0.056,2.32,0.232,1.64,0.131,0.22,0.165,9,3.458,0.0,6.58,22.75
2018-09-02,27.0,4.48,0.336,10.6,1.59,0.65,0.782,2.25,0.034,4.34,0.434,1.46,0.117,0.18,0.138,9,3.431,0.0,6.58,22.58
2018-09-03,23.7,5.98,0.448,8.23,1.235,1.2,1.434,7.93,0.119,1.48,0.148,3.43,0.274,0.2,0.148,9,3.807,0.0,6.58,25.05
2018-09-04,31.5,5.82,0.436,8.4,1.261,1.85,2.215,2.25,0.034,2.02,0.202,5.99,0.479,0.44,0.333,9,4.96,0.0,6.58,32.64
2018-09-05,27.9,4.46,0.335,9.23,1.384,1.12,1.349,4.11,0.062,1.85,0.185,3.39,0.271,0.37,0.28,9,3.866,0.0,6.58,25.44
2018-09-06,29.3,6.7,0.502,8.78,1.317,0.87,1.041,3.66,0.055,2.66,0.266,5.2,0.416,0.43,0.323,9,3.92,0.0,6.58,25.79
2018-09-07,30.0,4.07,0.305,9.66,1.45,0.98,1.178,2.08,0.031,1.52,0.152,5.28,0.422,0.24,0.181,9,3.719,0.0,6.58,24.47
2018-09-08,31.5,7.21,0.541,8.86,1.329,1.51,1.807,2.96,0.044,4.93,0.493,1.8,0.144,0.49,0.366,9,4.725,0.0,6.58,31.09
2018-09-09,26.8,3.95,0.296,8.44,1.266,1.05,1.258,3.82,0.057,4.53,0.453,1.1,0.088,0.28,0.212,9,3.63,0.0,6.58,23.89
2018-09-10,27.9,2.6,0.195,9.3,1.395,1.24,1.485,3.9,0.059,1.75,0.175,4.18,0.335,0.28,0.207,9,3.85,0.0,6.58,25.33
2018-09-11,25.6,5.14,0.386,11.57,1.735,1.46,1.746,5.15,0.077,1.63,0.163,5.06,0.405,0.27,0.203,9,4.716,0.0,6.58,31.03
2018-09-12,30.2,5.53,0.415,11.36,1.705,1.52,1.823,5.61,0.084,1.92,0.192,4.91,0.393,0.4,0.298,9,4.91,0.0,6.58,32.31
2018-09-13,28.5,9.37,0.703,10.55,1.582,1.11,1.337,2.27,0.034,2.04,0.204,3.45,0.276,0.42,0.316,9,4.451,0.0,6.58,29.29
2018-09-14,28.4,7.07,0.53,10.72,1.608,0.54,0.65,2.34,0.035,2.43,0.243,3.22,0.257,0.22,0.166,9,3.49,0.0,6.58,22.96
2018-09-15,26.6,2.05,0.154,11.83,1.774,1.24,1.485,3.41,0.051,2.89,0.289,1.35,0.108,0.35,0.261,9,4.122,0.0,6.58,27.12
2018-09-16,27.5,4.65,0.348,8.74,1.311,0.67,0.809,2.39,0.036,3.98,0.398,1.76,0.141,0.23,0.173,9,3.217,0.0,6.58,21.17
2018-09-17,28.2,4.13,0.309,8.33,1.249,1.47,1.761,3.18,0.048,2.54,0.254,4.87,0.39,0.31,0.236,9,4.248,0.0,6.58,27.95
2018-09-18,25.4,2.82,0.212,8.49,1.273,1.12,1.338,5.1,0.076,2.29,0.229,4.59,0.367,0.18,0.135,9,3.63,0.0,6.58,23.89
2018-09-19,27.0,5.87,0.441,11.19,1.679,0.79,0.951,5.92,0.089,2.2,0.22,4.75,0.38,0.34,0.257,9,4.017,0.0,6.58,26.43
2018-09-20,31.4,8.87,0.665,10.63,1.594,1.56,1.877,3.35,0.05,2.86,0.286,3.67,0.294,0.31,0.234,9,5.0,0.0,6.58,32.9
2018-09-21,28.9,6.59,0.494,9.76,1.464,1.11,1.336,5.77,0.087,1.48,0.148,3.36,0.269,0.26,0.194,9,3.992,0.0,6.58,26.27
2018-09-22,28.4,9.32,0.699,10.58,1.587,0.79,0.943,5.26,0.079,4.58,0.458,1.85,0.148,0.48,0.357,9,4.272,0.0,6.58,28.11
2018-09-23,26.2,3.01,0.226,11.02,1.653,0.96,1.153,5.37,0.081,4.19,0.419,1.78,0.142,0.32,0.241,9,3.913,0.0,6.58,25.75
2018-09-24,23.4,2.71,0.203,10.18,1.527,1.48,1.782,7.75,0.116,1.09,0.109,3.49,0.28,0.2,0.15,9,4.167,0.0,6.58,27.42
2018-09-25,28.6,8.36,0.627,11.27,1.691,0.71,0.856,4.02,0.06,2.68,0.268,5.2,0.416,0.36,0.272,9,4.19,0.0,6.58,27.57
2018-09-26,23.8,4.36,0.327,10.03,1.505,0.8,0.957,6.26,0.094,2.38,0.238,5.62,0.45,0.32,0.237,9,3.808,0.0,6.58,25.06
2018-09-27,29.7,8.57,0.643,8.64,1.296,0.96,1.154,2.04,0.031,1.49,0.149,5.18,0.414,0.5,0.373,9,4.06,0.0,6.58,26.71
2018-09-28,28.6,4.6,0.345,9.61,1.441,1.3,1.56,2.82,0.042,2.11,0.211,5.2,0.416,0.38,0.289,9,4.303,0.0,6.58,28.31
2018-09-29,25.6,2.75,0.206,9.42,1.413,1.28,1.541,4.22,0.063,2.02,0.202,1.76,0.141,0.18,0.134,9,3.699,0.0,6.58,24.34
2018-09-30,23.4,4.98,0.374,8.81,1.321,1.46,1.75,5.47,0.082,2.98,0.298,1.15,0.092,0.24,0.18,9,4.097,0.0,6.58,26.96
2018-10-01,28.0,5.51,0.413,11.99,1.798,0.87,1.042,3.79,0.057,2.44,0.244,5.66,0.453,0.31,0.23,10,4.237,0.0,7.35,31.14
2018-10-02,30.7,6.35,0.476,9.65,1.448,1.85,2.217,2.01,0.03,2.24,0.224,4.07,0.325,0.44,0.329,10,5.049,0.0,7.35,37.11
2018-10-03,30.7,4.56,0.342,10.35,1.553,1.74,2.089,4.57,0.069,1.13,0.113,4.74,0.379,0.37,0.276,10,4.82,0.0,7.35,35.43
2018-10-04,27.1,4.24,0.318,10.41,1.562,1.18,1.412,5.22,0.078,1.54,0.154,5.48,0.438,0.28,0.213,10,4.176,0.0,7.35,30.69
2018-10-05,27.4,2.31,0.173,8.23,1.235,0.83,1.001,5.14,0.077,2.42,0.242,5.37,0.429,0.29,0.217,10,3.374,0.0,7.35,24.8
2018-10-06,25.3,3.76,0.282,8.59,1.288,0.83,0.994,3.74,0.056,2.27,0.227,1.22,0.098,0.31,0.231,10,3.175,0.0,7.35,23.34
2018-10-07,27.8,4.94,0.371,11.99,1.799,1.43,1.72,4.57,0.069,3.26,0.326,1.64,0.131,0.35,0.263,10,4.678,0.0,7.35,34.38
2018-10-08,30.4,4.71,0.353,9.64,1.446,1.92,2.304,3.54,0.053,2.14,0.214,4.76,0.381,0.26,0.192,10,4.943,0.0,7.35,36.33
2018-10-09,27.3,3.45,0.259,9.34,1.401,0.53,0.631,2.1,0.031,2.66,0.266,3.82,0.306,0.29,0.217,10,3.111,0.0,7.35,22.87
2018-10-10,29.1,5.79,0.434,11.76,1.764,0.76,0.911,3.72,0.056,2.75,0.275,5.53,0.442,0.26,0.192,10,4.074,0.0,7.35,29.94
2018-10-11,28.7,8.82,0.661,9.83,1.475,0.98,1.18,2.53,0.038,1.16,0.116,5.18,0.415,0.35,0.262,10,4.146,0.0,7.35,30.47
2018-10-12,26.1,3.75,0.281,10.92,1.638,1.27,1.519,2.64,0.04,2.22,0.222,3.41,0.272,0.34,0.257,10,4.229,0.0,7.35,31.08
2018-10-13,29.0,7.94,0.596,11.83,1.774,0.57,0.683,2.23,0.033,2.85,0.285,1.26,0.101,0.27,0.206,10,3.677,0.0,7.35,27.03
2018-10-14,27.6,5.63,0.422,9.0,1.35,0.77,0.926,5.04,0.076,3.35,0.335,1.78,0.142,0.19,0.139,10,3.389,0.0,7.35,24.91
2018-10-15,25.8,3.95,0.296,8.13,1.22,0.56,0.675,5.63,0.084,1.28,0.128,4.6,0.368,0.26,0.198,10,2.97,0.0,7.35,21.83
2018-10-16,30.8,6.08,0.456,11.6,1.74,1.51,1.813,4.66,0.07,2.93,0.293,4.68,0.374,0.48,0.361,10,5.107,0.0,7.35,37.54
2018-10-17,28.9,4.31,0.324,9.68,1.451,0.76,0.912,4.92,0.074,2.96,0.296,3.77,0.302,0.4,0.297,10,3.656,0.0,7.35,26.87
2018-10-18,27.4,2.79,0.209,10.26,1.539,0.96,1.157,5.89,0.088,2.22,0.222,4.05,0.324,0.2,0.147,10,3.686,0.0,7.35,27.09
2018-10-19,25.0,2.6,0.195,8.9,1.335,0.75,0.901,5.4,0.081,2.12,0.212,4.57,0.366,0.2,0.147,10,3.238,0.0,7.35,23.8
2018-10-20,26.4,5.44,0.408,10.89,1.634,0.57,0.681,4.83,0.072,3.63,0.363,1.08,0.087,0.28,0.207,10,3.452,0.0,7.35,25.37
2018-10-21,27.2,3.94,0.295,8.66,1.299,1.45,1.735,5.4,0.081,4.01,0.401,1.46,0.117,0.26,0.199,10,4.127,0.0,7.35,30.33
2018-10-22,26.6,4.6,0.345,10.18,1.527,0.56,0.675,4.05,0.061,2.61,0.261,4.38,0.35,0.18,0.136,10,3.356,0.0,7.35,24.67
2018-10-23,26.5,5.15,0.386,8.81,1.321,0.76,0.91,2.66,0.04,1.66,0.166,5.27,0.422,0.29,0.217,10,3.462,0.0,7.35,25.45
2018-10-24,28.1,5.23,0.392,11.51,1.727,1.38,1.655,5.48,0.082,1.48,0.148,4.35,0.348,0.5,0.372,10,4.724,0.0,7.35,34.72
2018-10-25,29.4,8.63,0.647,8.11,1.216,0.57,0.678,3.86,0.058,2.82,0.282,4.62,0.369,0.35,0.262,10,3.513,0.0,7.35,25.82
2018-10-26,27.7,2.42,0.182,10.63,1.594,1.32,1.587,3.52,0.053,2.55,0.255,5.89,0.471,0.22,0.163,10,4.304,0.0,7.35,31.63
2018-10-27,26.3,4.09,0.307,9.15,1.372,1.29,1.551,4.31,0.065,3.9,0.39,1.8,0.144,0.26,0.196,10,4.025,0.0,7.35,29.58
2018-10-28,31.0,9.49,0.712,10.13,1.52,1.58,1.895,4.78,0.072,4.38,0.438,1.32,0.105,0.46,0.343,10,5.084,0.0,7.35,37.37
2018-10-29,27.5,5.62,0.422,9.11,1.366,1.48,1.78,2.56,0.038,1.4,0.14,3.55,0.284,0.38,0.282,10,4.313,0.0,7.35,31.7
2018-10-30,31.4,7.93,0.594,8.61,1.291,1.72,2.064,4.46,0.067,1.17,0.117,5.65,0.452,0.44,0.331,10,4.916,0.0,7.35,36.13
2018-10-31,25.6,4.02,0.302,11.87,1.78,0.92,1.101,5.94,0.089,2.34,0.234,4.9,0.392,0.21,0.156,10,4.054,0.0,7.35,29.8
2018-11-01,25.7,5.53,0.415,9.71,1.456,0.66,0.795,2.05,0.031,2.12,0.212,4.58,0.367,0.34,0.252,11,3.527,0.0,6.27,22.11
2018-11-02,22.9,5.56,0.417,8.32,1.248,1.23,1.478,4.75,0.071,2.72,0.272,5.46,0.437,0.29,0.221,11,4.143,0.0,6.27,25.98
2018-11-03,31.2,8.26,0.62,9.26,1.389,1.74,2.083,5.29,0.079,3.38,0.338,1.36,0.109,0.35,0.261,11,4.878,0.0,6.27,30.59
2018-11-04,27.9,5.31,0.398,9.34,1.401,0.67,0.809,4.85,0.073,4.48,0.448,1.1,0.088,0.23,0.169,11,3.386,0.0,6.27,21.23
2018-11-05,26.9,2.57,0.193,9.39,1.409,0.95,1.14,5.0,0.075,2.3,0.23,4.86,0.389,0.25,0.188,11,3.624,0.0,6.27,22.72
2018-11-06,27.3,5.37,0.402,9.89,1.483,1.48,1.775,4.54,0.068,1.25,0.125,5.03,0.402,0.24,0.184,11,4.439,0.0,6.27,27.83
2018-11-07,30.9,8.12,0.609,8.28,1.242,1.59,1.905,5.42,0.081,1.45,0.145,5.51,0.441,0.28,0.213,11,4.636,0.0,6.27,29.07
2018-11-08,30.4,7.86,0.589,10.78,1.616,1.76,2.108,3.22,0.048,1.43,0.143,3.1,0.248,0.29,0.218,11,4.971,0.0,6.27,31.17
2018-11-09,25.4,4.61,0.346,11.75,1.763,1.37,1.645,5.06,0.076,2.58,0.258,4.99,0.4,0.23,0.172,11,4.66,0.0,6.27,29.22
2018-11-10,24.0,5.63,0.422,10.68,1.602,1.06,1.273,2.44,0.037,3.34,0.334,1.46,0.117,0.37,0.277,11,4.061,0.0,6.27,25.46
2018-11-11,25.4,4.19,0.314,9.52,1.428,1.48,1.772,2.44,0.037,3.27,0.327,1.04,0.083,0.34,0.255,11,4.216,0.0,6.27,26.43
2018-11-12,28.4,9.51,0.713,9.12,1.368,1.36,1.63,3.17,0.048,2.82,0.282,5.26,0.421,0.44,0.331,11,4.793,0.0,6.27,30.05
2018-11-13,27.3,2.07,0.155,11.85,1.778,1.23,1.472,3.22,0.048,2.66,0.266,3.84,0.308,0.37,0.278,11,4.305,0.0,6.27,26.99
2018-11-14,29.6,4.68,0.351,10.81,1.622,1.04,1.249,2.39,0.036,1.48,0.148,3.04,0.243,0.34,0.255,11,3.904,0.0,6.27,24.48
2018-11-15,27.1,3.21,0.24,10.39,1.559,0.8,0.957,3.2,0.048,2.49,0.249,3.14,0.252,0.38,0.283,11,3.588,0.0,6.27,22.5
2018-11-16,29.1,9.11,0.684,10.67,1.601,1.09,1.312,5.57,0.084,1.37,0.137,3.24,0.259,0.27,0.204,11,4.28,0.0,6.27,26.84
2018-11-17,30.9,8.77,0.658,8.14,1.221,1.79,2.15,5.98,0.09,4.57,0.457,1.52,0.122,0.22,0.164,11,4.861,0.0,6.27,30.48
2018-11-18,30.8,8.99,0.674,10.4,1.559,1.56,1.869,2.38,0.036,4.73,0.473,1.67,0.134,0.45,0.337,11,5.081,0.0,6.27,31.86
2018-11-19,27.7,5.52,0.414,10.29,1.543,1.02,1.221,3.72,0.056,1.63,0.163,4.3,0.344,0.35,0.261,11,4.002,0.0,6.27,25.09
2018-11-20,26.6,4.41,0.331,11.57,1.736,0.94,1.132,4.43,0.066,2.26,0.226,4.78,0.382,0.33,0.249,11,4.122,0.0,6.27,25.84
